place_id,name,address,lat,lng,distance_miles,facility_size_acres,building_count,bay_count,trucks_visible,trailers_visible,cleanliness_score,building_condition,has_signage,has_fencing,lot_organized,facility_type,analysis_notes,image_path,analyzed_at
ChIJg4seZpRuaYgRSEpcwR_VySM,Ascendance Truck Centers,"635 Park E Blvd, New Albany, IN 47150, USA",38.3415564,-85.82482209999999,9.9,3.5,1,10,15,12,6,7,False,False,True,service_center,"The facility appears to be a truck service center with a moderate amount of truck and trailer parking. The lot is somewhat organized, and the building appears to be in decent condition. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJg4seZpRuaYgRSEpcwR_VySM.jpg,2026-03-30T16:00:01.449332
ChIJo4TMZTygaYgRdoIcAvyYpJo,Bachman Chevrolet,"9650 Bluegrass Pkwy, Louisville, KY 40299, USA",38.2198469,-85.5773354,9.9,12.0,1,10,3,0,7,7,False,False,True,dealer,The facility appears to be a large car dealership with a service center. The lot is well-organized with many vehicles parked in rows. There are several service bays visible on the building.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJo4TMZTygaYgRdoIcAvyYpJo.jpg,2026-03-30T16:00:04.828636
ChIJZcHWt1oTaYgRmLn9SvzwP3E,Mata Auto Sales Fern creek,"6203 Bardstown Rd, Louisville, KY 40291, USA",38.1561958,-85.589506,9.9,2.5,3,0,0,0,7,7,True,False,True,dealer,"This facility appears to be a car dealership with multiple buildings. The lot is relatively organized and clean, and the buildings appear to be in decent condition. There is no visible fencing around the property.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJZcHWt1oTaYgRmLn9SvzwP3E.jpg,2026-03-30T16:00:07.930190
ChIJhyBtBFnzv2QRZoPp_I47yZc,Anthonys Roadside,"Wilma Ave, Louisville, KY 40229, USA",38.08148,-85.66634959999999,10.1,1.5,1,0,0,0,3,3,False,False,False,storage_yard,The facility appears to be a storage yard. The lot is unorganized and appears to be in poor condition. There is one small building on the property.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJhyBtBFnzv2QRZoPp_I47yZc.jpg,2026-03-30T16:00:11.166643
ChIJpY9VPDugaYgRxjrbu8UPY5k,Bachman Commercial,"9802 Bluegrass Pkwy, Louisville, KY 40299, USA",38.221738699999996,-85.5748577,10.1,10.0,2,0,0,0,8,8,False,False,True,dealer,This facility appears to be a car dealership with a large inventory of vehicles. The lot is well-organized and the buildings appear to be in good condition. There is no visible signage in the image.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJpY9VPDugaYgRxjrbu8UPY5k.jpg,2026-03-30T16:00:14.516446
ChIJ_d6pPglxaYgRBqyi0o-4BBo,"American Tank Wash Partners, LLC","4870 Keystone Blvd, Jeffersonville, IN 47130, USA",38.3492333,-85.7090499,10.1,4.5,2,12,2,30,5,7,False,False,True,service_center,"The facility appears to be a truck wash or service center, indicated by the large building with multiple bays and the presence of numerous trailers. The lot is somewhat organized, but the overall cleanliness is average. There is no visible fencing or signage.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ_d6pPglxaYgRBqyi0o-4BBo.jpg,2026-03-30T16:00:17.919488
ChIJsTXms6RxaYgRUto2C39Yt0c,"McGuffey's Truck Repair, Inc.","4870 Keystone Blvd Suite 200, Jeffersonville, IN 47130, USA",38.3491208,-85.7090499,10.1,4.5,3,12,3,30,5,7,False,False,False,repair_shop,"The facility appears to be a truck repair shop with a large storage yard for trailers. The lot is not very organized and appears somewhat cluttered. The main building has multiple service bays, and the roof appears to be in decent condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJsTXms6RxaYgRUto2C39Yt0c.jpg,2026-03-30T16:00:21.626604
ChIJrQOGbTCgaYgRN1MRU-6tPwo,Cummins Sales and Service,"9820 Bluegrass Pkwy, Louisville, KY 40299, USA",38.2213068,-85.57091989999999,10.3,5.5,2,10,5,20,7,7,False,False,True,service_center,"This facility appears to be a service center with a large building and a decent-sized parking lot. There are several trailers and trucks parked, suggesting it handles a good volume of vehicles. The lot seems relatively organized, and the building is in decent condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJrQOGbTCgaYgRN1MRU-6tPwo.jpg,2026-03-30T16:00:25.125162
ChIJ1-trg0ygaYgRcY8-uRa7Xas,"Clarke Power Services, Inc.","2697 Grassland Dr, Louisville, KY 40299, USA",38.2064166,-85.5639077,10.6,3.5,2,10,10,15,6,7,False,False,True,service_center,"The facility has two buildings, with the larger one appearing to have multiple service bays. There are several trucks and trailers parked in an organized manner. The overall condition appears average, with no visible fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ1-trg0ygaYgRcY8-uRa7Xas.jpg,2026-03-30T16:00:28.500954
ChIJj41uMXahaYgRUrUbk8AbODo,UNITED TRUCK & TRAILER REPAIR INC,"2111 Production Dr, Louisville, KY 40299, USA",38.2167369,-85.5620538,10.7,3.5,2,10,15,18,6,7,False,False,True,repair_shop,"This facility appears to be a truck and trailer repair shop. The lot is mostly organized with trucks and trailers parked in designated areas. There is a large building with multiple service bays, and a smaller building nearby.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJj41uMXahaYgRUrUbk8AbODo.jpg,2026-03-30T16:00:32.326452
ChIJRbButQkPaYgR8JDdZ-nLDZ4,"SouthEast Towing, LLC.","2000 Production Dr, Louisville, KY 40299, USA",38.217622999999996,-85.56311400000001,10.7,2.5,5,10,5,5,6,7,False,False,True,storage_yard,The facility appears to be a storage yard with several buildings. There are a few trucks and trailers visible. The lot seems relatively organized.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJRbButQkPaYgR8JDdZ-nLDZ4.jpg,2026-03-30T16:00:35.455529
ChIJ0-NXy1agaYgRIaDQQihKNDU,NAPA Auto Parts,"2500 Plantside Dr, Louisville, KY 40299, USA",38.208697799999996,-85.5629767,10.7,1.5,2,0,0,0,7,7,False,False,True,parts_warehouse,The facility appears to be a parts warehouse with two buildings and an organized parking lot. There are no trucks or trailers visible in the lot. The buildings appear to be in good condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ0-NXy1agaYgRIaDQQihKNDU.jpg,2026-03-30T16:00:38.883984
ChIJa1-v1G2haYgR_lRfEdPABmU,Kentuckiana Auto and Truck Supply,"2107 Production Dr, Louisville, KY 40299, USA",38.2158391,-85.5611296,10.8,5.5,1,20,5,30,7,8,False,False,True,parts_warehouse,"The facility appears to be a parts warehouse with a large building and organized parking. There are several trailers parked on the property, suggesting a high volume of inventory. The building appears to be in good condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJa1-v1G2haYgR_lRfEdPABmU.jpg,2026-03-30T16:00:42.333176
ChIJSyh-r-AJaYgRtaK4lWfYboA,Millertime Trucking & Trailer LLC,"1673 W Hebron Ln, Shepherdsville, KY 40165, USA",38.0592659,-85.69781359999999,10.8,4.5,2,6,7,30,6,7,False,False,True,storage_yard,"This facility appears to be primarily a truck and trailer storage yard. There is one large building with several bays, likely for maintenance or loading. The lot appears somewhat organized with trailers parked in rows.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJSyh-r-AJaYgRtaK4lWfYboA.jpg,2026-03-30T16:00:45.675796
ChIJ5eQZEncMaYgR1QoGtd_qzvE,Kirk NationaLease Co.,"2520 Plantside Dr, Louisville, KY 40299, USA",38.2078296,-85.56127430000001,10.8,3.5,2,10,15,30,7,7,False,False,True,service_center,"This facility appears to be a service center for commercial trucks. There are a number of trucks and trailers parked on the lot, and the parking appears to be organized. The building has multiple service bays, suggesting repair and maintenance services are offered.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ5eQZEncMaYgR1QoGtd_qzvE.jpg,2026-03-30T16:00:48.981646
ChIJNbzcyjhxaYgRdO5mCc7_Zv8,Kenworth of Sellersburg | Palmer Trucks,"1503 Avco Blvd, Sellersburg, IN 47172, USA",38.369858799999996,-85.760176,11.1,3.5,3,8,15,25,6,7,True,False,True,dealer,"This facility appears to be a Kenworth dealership with a service center. There are several trucks and trailers parked on the lot. The lot appears to be somewhat organized, and the building is in decent condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJNbzcyjhxaYgRdO5mCc7_Zv8.jpg,2026-03-30T16:00:52.376883
ChIJUczVhX4HaYgR1-CEFVER-0c,Get It Done -Truck and Trailer Service,"5050 N Preston Hwy, Shepherdsville, KY 40165, USA",38.0594247,-85.6714801,11.4,3.0,1,0,0,0,7,7,False,False,True,other,"The facility appears to be a school or community center based on the playground and soccer field. There are no visible trucks or trailers, and the parking lot is well-organized. The building appears to be in good condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJUczVhX4HaYgR1-CEFVER-0c.jpg,2026-03-30T16:00:55.615245
ChIJF0PcCVBxaYgRUxa7XrgYoI4,On-Site Fleet Services,"7620 Old Hwy 60, Sellersburg, IN 47172, USA",38.3728084,-85.7587702,11.4,2.5,2,10,5,5,6,7,False,False,True,service_center,The facility appears to be a truck service center with two buildings. There are several service bays visible on the larger building. The lot is somewhat organized with trucks and trailers parked in designated areas.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJF0PcCVBxaYgRUxa7XrgYoI4.jpg,2026-03-30T16:00:58.878015
ChIJX92_CMahaYgRoyvW0lcS8KM,Roppel Industries,"11008 Decimal Dr, Louisville, KY 40299, USA",38.2168178,-85.55041039999999,11.4,3.5,5,15,0,0,6,7,False,True,True,parts_warehouse,The facility appears to be a parts warehouse with multiple buildings and loading bays. The lot is fenced and parking appears organized. No trucks or trailers are visible in the lot.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJX92_CMahaYgRoyvW0lcS8KM.jpg,2026-03-30T16:01:01.928333
ChIJbbuQ-xMGaYgRbHz59Y7xXJw,Kearney Motorsports,"5400 N Preston Hwy, Shepherdsville, KY 40165, USA",38.0581689,-85.6728883,11.4,2.5,2,0,0,0,6,6,False,False,True,dealer,"The facility appears to be a car dealership. There are two buildings on the property, and the parking lot is organized. There are no trucks or trailers visible in the lot.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJbbuQ-xMGaYgRbHz59Y7xXJw.jpg,2026-03-30T16:01:05.611638
ChIJuxdYj6ShaYgRK_OKMt9WrDM,Palmer Leasing Group | PacLease Commercial Trucks,"4330 Poplar Level Rd, Louisville, KY 40299, USA",38.198456199999995,-85.5464063,11.6,6.5,2,0,0,0,4,6,False,False,False,storage_yard,"The facility appears to be primarily a storage yard for building materials. There are two buildings on the property, but no visible service bays or loading docks. The lot is not very organized and appears somewhat cluttered.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJuxdYj6ShaYgRK_OKMt9WrDM.jpg,2026-03-30T16:01:08.992829
ChIJVVUVl0hwaYgRtR6UfpoSyxU,Republic Truck Sales,"3155 Development Way, Sellersburg, IN 47172, USA",38.3756274,-85.74256009999999,11.6,5.5,1,10,100,20,6,7,False,False,True,dealer,"This facility appears to be a truck dealership with a large inventory of trucks. The lot is mostly organized, and the building appears to be in decent condition. There is a large number of trucks and trailers visible, suggesting a significant sales operation.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJVVUVl0hwaYgRtR6UfpoSyxU.jpg,2026-03-30T16:01:12.336515
ChIJ1zd1xZgHaYgR6oF1DYaU4UY,E&J Truck Road Service LLC,"5022 N Preston Hwy, Shepherdsville, KY 40165, USA",38.0530681,-85.67455199999999,11.7,4.5,4,6,6,10,6,6,False,False,True,service_center,"This facility appears to be a truck service center with multiple buildings and a large parking area. There are several trucks and trailers visible, suggesting active use. The lot appears somewhat organized, but the building condition is average.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ1zd1xZgHaYgR6oF1DYaU4UY.jpg,2026-03-30T16:01:15.633100
ChIJZwE2zK5xaYgRsi1Sd5tiXcU,Suburban Towing Inc,"1227 Bringham Dr, Sellersburg, IN 47172, USA",38.3781598,-85.74641749999999,11.7,3.5,3,6,5,6,6,7,False,False,True,service_center,"The facility appears to be a service center with a large parking area. There are several trucks and trailers visible, and the lot seems relatively organized. The buildings appear to be in decent condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJZwE2zK5xaYgRsi1Sd5tiXcU.jpg,2026-03-30T16:01:19.169737
ChIJC3VB81UFaYgRh7mIIaMRVZY,E&J Truck Road Service LLC,"217 Clear Run Dr, Shepherdsville, KY 40165, USA",38.0408638,-85.712425,11.9,3.5,5,4,10,20,5,6,True,False,False,repair_shop,"This facility appears to be a truck repair shop with a large storage yard. There are several buildings, including what looks like a main service building with bays. The lot is somewhat cluttered, and parking is not very organized.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJC3VB81UFaYgRh7mIIaMRVZY.jpg,2026-03-30T16:01:22.418239
ChIJq9uhmTEXaYgRn5PzKAK8D6M,Bluegrass Fleet Care & Auto Repair,"12901 Dixie Hwy, Louisville, KY 40272, USA",38.067968799999996,-85.8846458,11.9,2.5,5,6,0,0,5,6,False,False,False,repair_shop,"The facility appears to be a repair shop with multiple buildings and service bays. The lot is somewhat cluttered and disorganized, with a mix of vehicles and equipment. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJq9uhmTEXaYgRn5PzKAK8D6M.jpg,2026-03-30T16:01:25.846224
ChIJ41puVEAHaYgRfaJ90LLiwAQ,"Williams Brothers Big Truck, Automotive, and Fleet Repair LLC","145 Rogers Dr, Shepherdsville, KY 40165, USA",38.0399726,-85.6781013,12.5,4.5,3,12,0,15,5,6,False,False,False,service_center,"The facility consists of three main buildings with multiple service bays visible. There are a number of trailers parked on the property, but no trucks are visible. The lot appears somewhat cluttered with equipment and vehicles, and there is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ41puVEAHaYgRfaJ90LLiwAQ.jpg,2026-03-30T16:01:29.177656
ChIJw5SrThdwaYgR6iPj8sM-KfI,Dixon Racing Supply,"601 S Indiana Ave, Sellersburg, IN 47172, USA",38.3923269,-85.75565759999999,12.7,1.5,3,4,1,1,6,6,False,False,True,other,"The facility has multiple buildings, including one with service bays. There is a truck and trailer parked on the property. The lot appears somewhat organized, but not pristine.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJw5SrThdwaYgR6iPj8sM-KfI.jpg,2026-03-30T16:01:32.838997
ChIJGTmuJxJBaYgR_sPUOdI8H-4,A&B Trailer Service,"Mobile we come to you, Georgetown, IN 47122, USA",38.2945855,-85.9756127,13.2,0.25,1,0,0,0,7,7,False,False,True,other,The facility appears to be a small office building with a parking lot. There are no visible signs of truck or trailer service activity. The lot is organized and the building appears to be in good condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJGTmuJxJBaYgR_sPUOdI8H-4.jpg,2026-03-30T16:01:36.170350
ChIJo9GihI7DX4kRJyPQRBCnGUg,Abi's truck and trailer repair,"2025 W Blue Lick Rd, Shepherdsville, KY 40165, USA",38.0181596,-85.7243809,13.3,2.0,6,0,10,10,3,4,False,False,False,storage_yard,The facility appears to be a storage yard for trucks and trailers. The lot is not organized and appears cluttered. The building conditions are poor.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJo9GihI7DX4kRJyPQRBCnGUg.jpg,2026-03-30T16:01:40.150365
ChIJ71LmEuRvaYgRUS4nzQWYD2g,Bells diesel repair,"Atkins Rd, Floyds Knobs, IN 47119, USA",38.3887365,-85.8457012,13.3,0.5,1,0,0,0,7,7,False,False,False,other,The facility appears to be a small building with a parking area. There are no trucks or trailers visible. The building and lot appear to be in decent condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ71LmEuRvaYgRUS4nzQWYD2g.jpg,2026-03-30T16:01:43.471587
ChIJlyE0h_1BaYgRh6M5UtQb0Og,I64 Truck Sales and Service,"4498 HayDay Way Ne, Lanesville, IN 47136, USA",38.2665729,-85.99427279999999,13.4,6.5,7,12,5,20,6,7,False,False,True,storage_yard,"The facility appears to be primarily a storage yard for trailers, with some truck parking. There are multiple buildings, some of which appear to have service bays. The lot is relatively organized, but there is no visible signage or security fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJlyE0h_1BaYgRh6M5UtQb0Og.jpg,2026-03-30T16:01:47.056834
ChIJSS9XxueZaYgRGMO5MwzBnOs,"Fenwick fleet Services, tractor and truck repair (heavy truck and equipment)","12900-A Fenwick Center Dr, Louisville, KY 40223, USA",38.2507722,-85.514511,13.6,10.5,4,0,0,50,6,7,False,False,True,storage_yard,"The facility appears to be primarily a trailer storage yard with several large buildings. The lot is mostly organized, and the buildings appear to be in decent condition. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJSS9XxueZaYgRGMO5MwzBnOs.jpg,2026-03-30T16:01:50.683034
ChIJJX4047CeaYgRjxZSisf6OU0,Manning Equipment LLC,"12000 Westport Rd, Louisville, KY 40245, USA",38.3023708,-85.5288738,14.1,4.5,4,12,4,10,6,7,False,False,False,service_center,"This facility appears to be a commercial truck service center with multiple buildings and service bays. The lot is somewhat cluttered, and parking is not well-organized. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJJX4047CeaYgRjxZSisf6OU0.jpg,2026-03-30T16:01:53.956184
ChIJ65e9XokFaYgR5lHI2s6AF8c,"Millmine Truck and Trailer, LLC","266 Mallard Pointe Blvd, Shepherdsville, KY 40165, USA",38.0047352,-85.7203261,14.2,0.0,0,0,0,0,0,0,False,False,False,other,The provided image shows a residential neighborhood. There is no commercial truck facility visible in the image.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ65e9XokFaYgR5lHI2s6AF8c.jpg,2026-03-30T16:01:57.150933
ChIJtx0gXbOeaYgRCsG400Xc0S0,Monroe Truck Equipment,"12001 Westport Rd, Louisville, KY 40245, USA",38.3042878,-85.5283377,14.2,10.5,2,10,15,10,7,7,False,False,True,other,"This facility appears to be a truck upfitting or customization center. There are many new trucks and chassis in the lot, and the building has multiple bays for service. The lot is generally organized, and the buildings appear to be in decent condition.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJtx0gXbOeaYgRCsG400Xc0S0.jpg,2026-03-30T16:02:00.869980
ChIJT2mnQKUFaYgR3VB8Jx6EAUw,Modocks Mobile 24hr Heavy Truck Repair,"294 Mallard Crossing Dr, Shepherdsville, KY 40165, USA",38.0055281,-85.71197769999999,14.3,0.0,0,0,0,0,0,0,False,False,False,other,The provided satellite image shows a residential area. There is no commercial truck facility visible at this location. The image shows houses and apartment buildings.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJT2mnQKUFaYgR3VB8Jx6EAUw.jpg,2026-03-30T16:02:04.185619
ChIJM6O_9q2eaYgR5rWJyJESFFQ,Tony's Wrecker Services - Heavy Duty Towing,"3311 Collins Ln, Louisville, KY 40245, USA",38.2928761,-85.5176006,14.4,3.5,2,6,5,6,5,7,False,False,False,storage_yard,The facility appears to be a storage yard for trucks and trailers. The lot is not very organized and there is some clutter. The buildings appear to be in decent condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJM6O_9q2eaYgR5rWJyJESFFQ.jpg,2026-03-30T16:02:07.625944
ChIJ7cbeZgkLaYgRS_q22C7FN3g,Enterprise Fleet Management,"13425 Eastpoint Centre Dr, Louisville, KY 40223, USA",38.2802383,-85.5106317,14.4,3.5,1,0,0,0,8,7,False,False,True,other,The facility appears to be an office building with a large parking lot. There are no visible signs of truck-specific operations like service bays or loading docks. The lot is well-organized and the building appears to be in good condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJ7cbeZgkLaYgRS_q22C7FN3g.jpg,2026-03-30T16:02:10.986904
ChIJqe6YRTeZaYgRSrMO6Krye8Q,Wash & Go Inc,"12410 Old Lagrange Rd, Louisville, KY 40245, USA",38.2897349,-85.5127031,14.5,0.7,1,8,0,0,7,7,False,False,True,service_center,"The facility appears to be a commercial truck wash and service center. There are several service bays visible. The lot is relatively clean and organized, but no trucks are visible in the lot.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJqe6YRTeZaYgRSrMO6Krye8Q.jpg,2026-03-30T16:02:14.745790
ChIJq6EXVncHaYgRAjEzVWcOlTw,ALL IN TRUCK & TRAILER REPAIR SERVICES LLC,"2089 Hwy 44 E, Shepherdsville, KY 40165, USA",38.002496799999996,-85.6840062,14.8,2.5,4,6,8,12,5,6,False,False,False,repair_shop,"This facility appears to be a truck and trailer repair shop. There are several buildings, including what appear to be service bays. The lot is somewhat cluttered and parking is not well organized. No signage or fencing is visible.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJq6EXVncHaYgRAjEzVWcOlTw.jpg,2026-03-30T16:02:18.377663
ChIJcaxv82QEaYgRrirdz0oBNY0,Precision Diesel Repair LLC,"133 W Blue Lick Rd, Shepherdsville, KY 40165, USA",37.9932333,-85.71541959999999,15.1,1.2,4,8,4,1,6,7,False,False,False,repair_shop,"The facility appears to be a diesel repair shop with multiple service bays. The lot is somewhat cluttered, and parking is not well-organized. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJcaxv82QEaYgRrirdz0oBNY0.jpg,2026-03-30T16:02:22.153814
ChIJu0DeBXQEaYgRWwLei6_64Fw,Craig and Landreth Cars - Shepherdsville,"970 KY-44, Shepherdsville, KY 40165, USA",37.995219299999995,-85.7028522,15.1,2.5,6,0,0,0,7,7,True,False,True,dealer,"This facility appears to be a car dealership. There are multiple buildings on the property, and the lot is relatively organized. There are no trucks or trailers visible in the lot.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJu0DeBXQEaYgRWwLei6_64Fw.jpg,2026-03-30T16:02:25.863088
ChIJFTP2wHsEaYgRgIXZhyqf628,NAPA Auto Parts,"299 KY-44, Shepherdsville, KY 40165, USA",37.990164,-85.7121999,15.3,2.5,4,6,0,0,6,6,True,False,True,parts_warehouse,"This NAPA Auto Parts facility appears to be a parts warehouse with some service bays. The lot is relatively organized, and the buildings are in fair condition. There is visible signage, but no security fencing is present.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJFTP2wHsEaYgRgIXZhyqf628.jpg,2026-03-30T16:02:29.385923
ChIJgYBwqaVDaYgRQ6smSalN4SA,Hoosier Hills Performance Engineering LLC,"4694 Angel Run Rd NE, Corydon, IN 47112, USA",38.269340899999996,-86.0318458,15.4,3.5,3,0,0,0,5,6,False,False,False,other,"The facility appears to consist of a main house, a smaller outbuilding, and a larger metal building. There are several vehicles parked on the property, but no large trucks or trailers are visible. The lot appears somewhat cluttered, and there is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJgYBwqaVDaYgRQ6smSalN4SA.jpg,2026-03-30T16:02:32.769231
ChIJiRp5RxgPaYgRt9mivevwQaU,"Danno's Towing, Recovery And Auto shop louisville ky","520 N Bardstown Rd, Mt Washington, KY 40047, USA",38.0519743,-85.5462314,15.8,2.5,5,6,3,2,4,5,False,False,False,repair_shop,"This facility appears to be a repair shop with a large storage yard. The lot is somewhat cluttered and disorganized, with vehicles parked haphazardly. The building conditions appear to be fair, but not new.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJiRp5RxgPaYgRt9mivevwQaU.jpg,2026-03-30T16:02:36.020875
ChIJY2uemOUWkgwRc4NJRubkJGE,A Cheap Towing Service,"9021 Hwy 44 E, Mt Washington, KY 40047, USA",38.0370767,-85.566655,15.8,1.2,3,2,0,5,5,5,False,False,False,storage_yard,"The facility appears to be a small storage yard, likely for vehicles and trailers. The lot is not very organized and the buildings are in fair condition. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJY2uemOUWkgwRc4NJRubkJGE.jpg,2026-03-30T16:02:39.235604
ChIJp5INOJG9aIgRe1GoL0yoOG4,American Mobile Heavy Truck Repair,"440 Valley View Dr, Shepherdsville, KY 40165, USA",37.984238999999995,-85.68692209999999,16.0,0.5,0,0,0,0,7,0,False,False,True,other,The image shows a parking lot with cars. There are no buildings or trucks visible. The lot appears to be well-organized and relatively clean.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJp5INOJG9aIgRe1GoL0yoOG4.jpg,2026-03-30T16:02:42.484373
ChIJR3tcacgAaYgRYOqQyqe7QYw,Love's Travel Stop,"1090 Cedar Grove Rd, Shepherdsville, KY 40165, USA",37.9794348,-85.6943924,16.2,10.5,5,20,10,20,7,7,True,False,True,service_center,This Love's Travel Stop appears to be well-maintained with organized parking. There are several service bays and a large number of trailers parked on the property. The buildings appear to be in good condition.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJR3tcacgAaYgRYOqQyqe7QYw.jpg,2026-03-30T16:02:45.605674
ChIJo0MYaQsDaYgRuLcLFvrGONI,Love's Truck Care,"1090 Cedar Grove Rd, Shepherdsville, KY 40165, USA",37.9799382,-85.69545149999999,16.2,3.5,2,6,15,50,7,7,False,False,True,service_center,"This Love's Truck Care facility appears to be a service center with ample parking for trucks and trailers. The lot is organized, and the building appears to be in decent condition. There is a secondary building that may be used for storage.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJo0MYaQsDaYgRuLcLFvrGONI.jpg,2026-03-30T16:02:49.654167
ChIJXTEoLalDaYgRtDYfEllvfuU,John Jones Automotive Outlet,"9249 US-150, Greenville, IN 47124, USA",38.3686849,-85.9784908,16.2,2.5,2,4,0,0,7,7,True,False,True,dealer,The facility appears to be a car dealership with a main building and a smaller outbuilding. The parking lot is well-organized and contains a large number of vehicles for sale. There is no visible security fencing.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJXTEoLalDaYgRtDYfEllvfuU.jpg,2026-03-30T16:02:52.972866
ChIJK4htQg4NaYgRjWH91pM2mzs,Pomp's Tire Service,"1270 Preston Hwy, Shepherdsville, KY 40165, USA",37.97455980000001,-85.71605989999999,16.3,4.5,3,12,0,0,4,6,False,False,False,service_center,The facility has three buildings with multiple service bays. The lot appears somewhat unorganized and dirty. There are no trucks or trailers visible in the lot.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJK4htQg4NaYgRjWH91pM2mzs.jpg,2026-03-30T16:02:56.173297
ChIJQ9gTd2oEaYgRR11P8AeqgCQ,"Bullitt County Auto & RV Sales, Inc.","330 Sparrow Dr, Shepherdsville, KY 40165, USA",37.976236199999995,-85.6980276,16.4,2.5,2,0,0,25,5,6,False,False,True,dealer,The facility appears to be a dealer specializing in RVs and possibly other recreational vehicles. The lot is mostly dirt/gravel and the RVs are parked in a somewhat organized manner. There is no visible fencing or signage.,/Users/justinfagan/dev/reseller-intel/facility-images/ChIJQ9gTd2oEaYgRR11P8AeqgCQ.jpg,2026-03-30T16:02:59.471592
ChIJHWANXpGbaYgRgwKWxggInwc,Browns Auto And Diesel Repair LLC,"7634 Celebration Way, Crestwood, KY 40014, USA",38.3524379,-85.4987604,17.3,0.0,0,0,0,0,0,0,False,False,False,other,"The provided image shows a residential area. There is no commercial truck facility visible at this location. Therefore, all values are set to zero or false.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJHWANXpGbaYgRgwKWxggInwc.jpg,2026-03-30T16:03:02.522054
ChIJG1lGJXR5aYgRHXRcHJH63b4,NAPA Auto Parts - Charlestown Auto Parts LLC,"923 Market St, Charlestown, IN 47111, USA",38.449864999999996,-85.66857,17.4,1.2,1,0,0,0,6,5,False,False,True,parts_warehouse,"The facility appears to be a parts warehouse with a single building. The parking lot is organized, but the building's roof shows signs of wear. There is no visible signage or fencing.",/Users/justinfagan/dev/reseller-intel/facility-images/ChIJG1lGJXR5aYgRHXRcHJH63b4.jpg,2026-03-30T16:03:05.852717
